paperId,abstract,authors,citationCount,journal,referenceCount,title,year
00c3c9bf6268c096162b671e09efa7d2a5e23099,"Contents: Preface. Part I: Introduction to the Secrets of Private Disclosures. L.B. Rosenfeld, Overview of the Ways Privacy, Secrecy, and Disclosure Are Balanced in Today's Society. Part II: Standpoints on Secrets of Private Disclosures. K. Dindia, Sex Differences in Self-Disclosure, Reciprocity of Self-Disclosure, and Self-Disclosure and Liking: Three Meta-Analyses Reviewed. S. Petronio, The Boundaries of Privacy: Praxis of Everyday Life. Part III: Balancing Private Disclosures of HIV/AIDS in Relationships. V.J. Derlega, B.A. Winstead, L. Folk-Barron, Reasons for and Against Disclosing HIV-Seropositive Test Results to an Intimate Partner: A Functional Perspective. R.J.W. Cline, N.J. McKenzie, Dilemmas of Disclosure in the Age of HIV/AIDS: Balancing Privacy and Protection in the Health Care Context. G.A. Yep, Disclosure of HIV Infection in Interpersonal Relationships: A Communication Boundary Management Approach. D.C. Brouwer, Nonverbal Vernacular Tactics of HIV Discovery Among Gay Men. Part IV: Balancing Private Disclosures From Health Care to Illness. C.H. Tardy, Self-Disclosure and Health: Revisiting Sidney Jourard's Hypothesis. K. Greene, Disclosure of Chronic Illness Varies by Topic and Target: The Role of Stigma and Boundaries in Willingness to Disclose. R. Parrott, V. Duncan, A. Duggan, Promoting Patients' Full and Honest Disclosure During Conversations With Health Caregivers. Part V: Balancing the Secrets of Private Disclosure in Close Relationships. M.E. Roloff, D.E. Ifert, Conflict Management Through Avoidance: Withholding Complaints, Suppressing Arguments, and Declaring Topics Taboo. W.A. Afifi, L.K. Guerrero, Motivations Underlying Topic Avoidance in Close Relationships. A.L.S. Buslig, J.K. Burgoon, Aggressiveness in Privacy-Seeking Behavior. L. Cooks, Family Secrets and the Lie of Identity. Part VI: Balancing Private Disclosures in the Media and Across Cultures. D.L. Rubin, H. Yang, M. Porte, A Comparison of Self-Reported Self-Disclosure Among Chinese and North Americans. S.O. Hastings, ""Egocasting"" in the Avoidance of Disclosure: An Intercultural Perspective. V.O. Orrego, S.W. Smith, M.M. Mitchell, A.J. Johnson, K.A. Yun, B. Greenberg, Disclosure and Privacy Issues on Television Talk Shows. Part VII: Balancing the Secret Boundaries of Private and Public Disclosures. P.D. Schultz, Sex Offender Community Notification Policies: Balancing Privacy and Disclosure. L.E. Dieckmann, Private Secrets and Public Disclosures: The Case of Battered Women. Part VIII: Balancing Future Considerations. L.A. Baxter, E.M. Sahlstein, Some Possible Directions for Future Research. S.M. Jones, S. Petronio, Epilogue: Taking Stock.","[{'authorId': '2007353', 'name': 'S. Petronio'}]",211.0,,0.0,Balancing the Secrets of Private Disclosures,2000.0
011f6b253892dd851c86eb88699bbeb5212422cb,,"[{'authorId': '6624399', 'name': 'P. Muris'}, {'authorId': '1996619', 'name': 'C. Meesters'}, {'authorId': '16963947', 'name': 'A. J. van den Hout'}, {'authorId': '145593747', 'name': 'S. Wessels'}, {'authorId': '145782605', 'name': 'I. Franken'}, {'authorId': '5094902', 'name': 'E. Rassin'}]",53.0,,51.0,Personality and Temperament Correlates of Pain Catastrophizing in Young Adolescents,2007.0
013d7f71e5fda6057c7750b0d8561bfb21b552a8,"Self-esteem can be defined as an individual’s attitude about themselves, involving self-evaluation along a positive-negative dimension [1]. The role of self-esteem is very important at all stages of life. According to the father of Humanistic psychology Abraham Maslow (1987) ‘without the fulfillment of the selfesteem need, individuals will be driven to seek it and would be unable to obtain self-actualization’ [2]. The World Health Organization also recommends strengthening students’ selfesteem to protect children and adolescents against mental distress and despondency, enabling them to cope adequately with difficult and stressful life situations [3].","[{'authorId': '2143932570', 'name': 'Abhishek Bhardwaj'}, {'authorId': '3521245', 'name': 'Nilkamal Singh'}, {'authorId': '6194531', 'name': 'A. Balkrishna'}, {'authorId': '7435818', 'name': 'S. Telles'}]",1.0,,43.0,Sustained Improvement in Self-Esteem in Children after 13 Months of Unsupervised Yoga Practice,2017.0
0140756fa4a789db93ede944298af38405cb320d,"Effects of early life psychosocial adversity have received a great deal of attention, such as maternal separation in experimental animal models and abuse/neglect in young humans. More recently, long-term effects of the physical stress of repetitive procedural pain have begun to be addressed in infants hospitalized in neonatal intensive care. Preterm infants are more sensitive to pain and stress, which cannot be distinguished in neonates. The focus of this review is clinical studies of long-term effects of repeated procedural pain-related stress in the neonatal intensive care unit (NICU) in relation to brain development, neurodevelopment, programming of stress systems, and later pain sensitivity in infants born very preterm (24–32 weeks’ gestational age). Neonatal pain exposure has been quantified as the number of invasive and/or skin-breaking procedures during hospitalization in the NICU. Emerging studies provide convincing clinical evidence for an adverse impact of neonatal pain/stress in infants at a time of physiological immaturity, rapidly developing brain microstructure and networks, as well as programming of the hypothalamic-pituitary-adrenal axis. Currently it appears that early pain/stress may influence the developing brain and thereby neurodevelopment and stress-sensitive behaviors, particularly in the most immature neonates. However, there is no evidence for greater prevalence of pain syndromes compared to children and adults born healthy at full term. In addressing associations between pain/stress and outcomes, careful consideration of confounding clinical factors related to prematurity is essential. The need for pain management for humanitarian care is widely advocated. Non-pharmacological interventions to help parents reduce their infant’s stress may be brain-protective.","[{'authorId': '145281429', 'name': 'R. Grunau'}]",262.0,,106.0,"Neonatal Pain in Very Preterm Infants: Long-Term Effects on Brain, Neurodevelopment and Pain Reactivity",2013.0
015cdc4a0d186a7630aca6a9cb8e36b6cd4bf3f1,"This article is concerned with measures of fit of a model. Two types of error involved in fitting a model are considered. The first is error of approximation which involves the fit of the model, with optimally chosen but unknown parameter values, to the population covariance matrix. The second is overall error which involves the fit of the model, with parameter values estimated from the sample, to the population covariance matrix. Measures of the two types of error are proposed and point and interval estimates of the measures are suggested. These measures take the number of parameters in the model into account in order to avoid penalizing parsimonious models. Practical difficulties associated with the usual tests of exact fit or a model are discussed and a test of “close fit” of a model is suggested.","[{'authorId': '33586788', 'name': 'M. Browne'}, {'authorId': '47087848', 'name': 'R. Cudeck'}]",27199.0,,16.0,Alternative Ways of Assessing Model Fit,1992.0
015ff964a23d060caef9cc3c41394f4d59f65459,,"[{'authorId': '114581697', 'name': 'S. Somerville'}, {'authorId': '152773126', 'name': 'Shannon L Byrne'}, {'authorId': '4398545', 'name': 'K. Dedman'}, {'authorId': '31691764', 'name': 'R. Hagan'}, {'authorId': '48011382', 'name': 'Soledad Coo'}, {'authorId': '6887735', 'name': 'Elizabeth Oxnam'}, {'authorId': '3480635', 'name': 'D. Doherty'}, {'authorId': '4953668', 'name': 'Nadia K. Cunningham'}, {'authorId': '5305690', 'name': 'A. Page'}]",58.0,,34.0,Detecting the severity of perinatal anxiety with the Perinatal Anxiety Screening Scale (PASS).,2015.0
01b428007ac74b14ff5b52ec2238253ce2a3357a,"The purpose of this study was to determine whether differing stress reduction interventions could alter stress levels experienced by male and female college students from the beginning to the end of a semester. Components of stress examined included overall perceived stress, test anxiety, and personal burnout. Participants (N = 531) were part of courses that during the course of a 16-week semester focused specifically on cognitive–behavioral stress management, cardiovascular fitness, generalized physical activity, or a control with no intervention. In addition to gender differences, both the stress management and physical activity groups had significantly lower levels of perceived stress, test anxiety, and personal burnout at the end of the semester. The fitness group scored significantly lower on perceived stress and personal burnout, but there was no difference in scores for test anxiety. The important ramifications of reducing stress in college students are discussed, including the pros and cons of implementing differing physical and psychological intervention modalities.","[{'authorId': '3142572', 'name': 'T. Baghurst'}, {'authorId': '117567272', 'name': 'B. Kelley'}]",146.0,,67.0,An Examination of Stress in College Students Over the Course of a Semester,2014.0
01baa7243c66e24cbf5ce9c525217be774c5cf9a,,"[{'authorId': '1410212601', 'name': 'Christine M. Lee'}, {'authorId': '3926838', 'name': 'Jennifer M. Cadigan'}, {'authorId': '3804978', 'name': 'I. Rhew'}]",292.0,,13.0,Increases in Loneliness Among Young Adults During the COVID-19 Pandemic and Association With Increases in Mental Health Problems,2020.0
01c40eb2a2c89ed5108d739bdcc9cba8ceec11cb,"Emotional intelligence was conceptualized as competencies that may enable people to use emotions advantageously to achieve desired outcomes. Measures of three components of emotional intelligence (empathy, self-regulation of mood, and self-presentation) as well as affective traits (positive and negative affectivity) and general and practical intelligence were related to a major facet of work success, job interview performance. A sample of 116 undergraduates participated in a simulated job selection experience, consisting of paper and pencil tests and a videotaped structured interview. Results partially supported the proposed model. Some but not all of the affect and ability measures were related to interview outcomes, both directly and mediated by the interviewer's affective response (perceived similarity and liking). In addition to measures of emotional intelligence, measures of general and practical intelligence were associated with interview outcomes, but the orthogonality of IQ and the major emotion variables argue for the unique contributions of emotional intelligence and trait affect to interview success. Copyright © 2000 John Wiley & Sons, Ltd.","[{'authorId': '5583351', 'name': 'S. Fox'}, {'authorId': '2859089', 'name': 'Paul E. Spector'}]",296.0,,35.0,"Relations of emotional intelligence, practical intelligence, general intelligence, and trait affectivity with interview outcomes: it's not all just ‘G’",2000.0
01d2ab08749920a02555776608efe64a3aee7126,,"[{'authorId': '4386355', 'name': 'S. Katterman'}, {'authorId': '4888180', 'name': 'Brighid M. Kleinman'}, {'authorId': '6923117', 'name': 'Megan M. Hood'}, {'authorId': '4262536', 'name': 'Lisa M. Nackers'}, {'authorId': '4311241', 'name': 'Joyce A. Corsica'}]",432.0,,48.0,"Mindfulness meditation as an intervention for binge eating, emotional eating, and weight loss: a systematic review.",2014.0
01df78fbaa2c474e3bd5e33a9abfa42124c03a45,,"[{'authorId': '2111787096', 'name': 'Janet B W Williams'}]",52287.0,,0.0,Diagnostic and Statistical Manual of Mental Disorders,2013.0
01ee63078a44f4e3a3cc5207f39578cc328cf05c,"Occupational stress has been a topic of significant research for the last two decades, reflecting the detrimental effects of employees. In particular, teacher stress is borne out of the demands on the individual teacher. Strong evidence suggests that many substitute teacher costs are a direct result of teacher stress. The costs associated with this stressful occupation can be high in phsycial, economical, and academic terms. Human Resource Managers can detect the early stages of stress and advocate organizational stress management programs. Research on the causes of, effects of, and reduction strategies for teacher stress are discussed. Stress is a biological phenomena that is experienced by all persons regardless of their socio-economic status, occupation, or age. While there is a lack of universal agreement on the meaning of stress, a few articles attempt to define stress. McGrath (1976) and Schuler (1980) generally define stress as a dynamic condition, in which an individual is confronted with an opportunity, constraint, or demand on being, having, andor doing what he or she desires. Beehr and Newman (1978) provide a more specific definition: job stress is a condition wherein job-related factors interact with the worker to change her psychological or physiological condition such that she is forced to deviate from normal functioning. Their definition is useful because it describes stress as a type of person-environment fit encompassing both individual and workplace stressors. Hans Selye (1976) gives a thorough overview of stress from a practical and medical perspective in his book, The Stress of Life. He reports that stress is essentially the rate of wear and tear on the body. Moreover, it is impossible to live without experiencing some amount of stress all the time. Very simple activities and problems as well as the most complex ones can cause stress. They simply vary in degree. For example, crossing a busy intersection, exposure to a draft, or even sheer joy are significant enough to activate the body's stress mechanism. Therefore, stress is not necessarily something bad, nor is it necessarily something good. It is simply something that cannot be avoided. The same stress that makes one person ill, makes for an invigorating experience for another. A major factor to consider in order to avoid harmful stress is whether you are adjusting correctly to life situations. This, in Selye's (1976) estimation, is the very root of the disease producing conflicts, (i.e., improper reactions to life situations). During his years and many autopsies, he has never seen a person die of old age. Rather, there is always one part of the body that wears out first and wrecks the whole human machinery, merely because the other parts cannot function without it. With this in mind, Selye (1976) states that an ever increasing proportion of people die from the so-called wear and tear diseases, diseases of civilization, or degenerative diseases, which are primarily stress. The main issue is that the human body wears longest when it wears evenly. As we look at ""stress"" among teachers we might question how evenly they wear themselves out. Wearing oneself out is as living, and it is inevitable. However, I would guess that few teachers would venture to say that they are wearing themselves out evenly. The Need For Synthesis State and local school administrators are increasingly concerned with the issue of stress in teaching (Hudson and Meagher, 1983). Public school teachers spend roughly half their waking lives in work-related activities. It seems likely then, that job related psychological and physical stress factors may have important influences on their health. To better understand the causes and effects of stress in teaching, the existing research needs to be synthesized. One important reason for studying teacher stress is that their work experiences can have detrimental effects on them, their students, and the learning environment. …","[{'authorId': '50332351', 'name': 'C. Wiley'}]",88.0,,0.0,"A Synthesis of Research on the Causes, Effects, and Reduction Strategies of Teacher Stress",2000.0
02086036e08ee610b53a9462a323dc9d310cf57d,"Questioned nonobese second, fourth, and sixth graders about their eating and body image concerns. Among fourth and sixth graders, girls indicated more concern than boys about being or becoming overweight, more concern about the effects of eating food, a greater desire to be thinner than their perceived body image, and a history of more dieting behavior. There were no gender differences among the second graders. Analyses for grade effects revealed that fourth- and sixth-grade girls were more concerned about being or becoming overweight and were more dissatisfied with their body image than second-grade girls. No grade differences were found among the boys. The results are discussed in terms of societal pressure on children concerning their body weight.","[{'authorId': '46905508', 'name': 'M. Thelen'}, {'authorId': '47463011', 'name': 'A. L. Powell'}, {'authorId': '145773145', 'name': 'C. Lawrence'}, {'authorId': '116321195', 'name': 'Mark E. Kuhnert'}]",129.0,,18.0,Eating and Body Image Concern Among Children,1992.0
020b8f971a54c70a0da6813e39cffe71c734301a,,"[{'authorId': '4403759', 'name': 'L. Hechtman'}, {'authorId': '2241612394', 'name': 'James M. Swanson'}, {'authorId': '1868714', 'name': 'M. Sibley'}, {'authorId': '4038021', 'name': 'A. Stehli'}, {'authorId': '38845529', 'name': 'Elizabeth B. Owens'}, {'authorId': '2252145023', 'name': 'John T. Mitchell'}, {'authorId': '2241613837', 'name': 'L. E. Arnold'}, {'authorId': '2240563359', 'name': 'Brooke B.S.G. Molina'}, {'authorId': '3643684', 'name': 'S. Hinshaw'}, {'authorId': '2113351975', 'name': 'Peter S. Jensen'}, {'authorId': '4455475', 'name': 'H. Abikoff'}, {'authorId': '6491472', 'name': 'G. Perez Algorta'}, {'authorId': '5252627', 'name': 'Andrea L. Howard'}, {'authorId': '3577020', 'name': 'B. Hoza'}, {'authorId': '4125979', 'name': 'Joy Etcovitch'}, {'authorId': '8233549', 'name': 'Sylviane Houssais'}, {'authorId': '4260298', 'name': 'Kimberley D. Lakes'}, {'authorId': '145346362', 'name': 'J. Q. Nichols'}, {'authorId': '6504772', 'name': 'B. Vitiello'}, {'authorId': '6317389', 'name': 'J. Severe'}, {'authorId': '2248987315', 'name': 'K. Hoagwood'}, {'authorId': '3485335', 'name': 'J. Richters'}, {'authorId': '14912888', 'name': 'D. Vereen'}, {'authorId': '1790895', 'name': 'G. Elliott'}, {'authorId': '2243170814', 'name': 'Karen C. Wells'}, {'authorId': '2246834259', 'name': 'Jeffery N. Epstein'}, {'authorId': '39920521', 'name': 'D. Murray'}, {'authorId': '79767573', 'name': 'C. Conners'}, {'authorId': '2249999583', 'name': 'John S. March'}, {'authorId': '2241612394', 'name': 'James M. Swanson'}, {'authorId': '2251213701', 'name': 'Timothy Wigal'}, {'authorId': '4342122', 'name': 'D. Cantwell'}, {'authorId': '2238829180', 'name': 'Laurence L. Greenhill'}, {'authorId': '3180066', 'name': 'J. Newcorn'}, {'authorId': '2240563359', 'name': 'Brooke B.S.G. Molina'}, {'authorId': '6292324', 'name': 'W. Pelham'}, {'authorId': '2250675241', 'name': 'Robert D. Gibbons'}, {'authorId': '2252020816', 'name': 'Sue Marcus'}, {'authorId': '98379122', 'name': 'K. Hur'}, {'authorId': '2247221027', 'name': 'Helena C. Kraemer'}, {'authorId': '2174807965', 'name': 'Thomas Hanley'}, {'authorId': '2252183959', 'name': 'Karen Stern'}]",215.0,,27.0,Functional Adult Outcomes 16 Years After Childhood Diagnosis of Attention-Deficit/Hyperactivity Disorder: MTA Results.,2016.0
021bbed159d9126fed83faedd9291faedb2ac535,"Twenty years ago Guest (1987) published his normative framework describing the essence of HRM. He presented HRM as a new approach to personnel management, emphasizing its strategic contribution, its closer alignment to business, the involvement of line management, and focusing on HRM outcomes like commitment, flexibility and quality. The achievement of these human resource outcomes was, in turn, expected to contribute to a range of positive organizational outcomes, including high job performance, low turnover, low absence and high cost-effectiveness through the full utilization of employees, now relabelled as human resources. Put this way, it is not difficult to understand the wide appeal that the notion of HRM had (and still has) to academics and practitioners alike. It led to the renaming of chairs/departments within universities and to changed job titles in the business community. The attractiveness of the concept of HRM increased considerably when Huselid, in 1995, published a ground-breaking paper in the Academy of Management Journal in which he demonstrated a correlation between the degree of sophistication of HR-systems and the market value per employee among a range of publicly quoted companies in the USA. The paper generated admiration, criticism and an abundance of 'me too' research, trying to replicate the proclaimed relationship between HRM and Performance (Delery and Doty, 1996; Guthrie, 2001; Koch and McGrath, 1996; Wright et al., 2003). Since then many academics on both sides of the Atlantic have become active in this field, with a special focus on the relationship between HRM and Performance. Within this rapidly expanding field of study, the HRM–Performance relationship has been approached from a variety of perspectives rooted in organizational behaviour, sociology, economics, industrial relations and organizational psychology, with a particular emphasis placed on the impact of various combinations of human resource practices on a range of performance outcomes at the individual and organizational level of analysis.","[{'authorId': '3939537', 'name': 'J. Paauwe'}]",710.0,,68.0,"HRM and Performance: Achievements, Methodological Issues and Prospects",2009.0
02212e615362335e76a2b277de41427898483802,,"[{'authorId': '4485400', 'name': 'Cecilia Peñacoba Puente'}, {'authorId': '7642185', 'name': 'Lilian Velasco Furlong'}, {'authorId': '6814836', 'name': 'Carmen Écija Gallardo'}, {'authorId': '1398809841', 'name': 'Margarita Cigarán Méndez'}, {'authorId': '1403497572', 'name': 'Dolores Bedmar Cruz'}, {'authorId': '1390135074', 'name': 'C. Fernández‐de‐las‐Peñas'}]",28.0,,46.0,Self-efficacy and affect as mediators between pain dimensions and emotional symptoms and functional limitation in women with fibromyalgia.,2015.0
0230e602aa848e523095a2b723d6f9f191685d69,"We systematically examined the factor structure and criterion validity across the full scale and 10 short forms of the Center for Epidemiological Studies Depression Scale (CES-D) with Chinese youth. Participants were 5,434 Chinese adolescents in Grades 7 to 12 who completed the full CES-D; 612 of them further completed a structured diagnostic interview with the major depressive disorder (MDD) module of the Kiddie Schedule for Affective Disorder and Schizophrenia for School-age Children. Using a split-sample approach, a series of 4-, 3-, 2-, and 1-factor models were tested using exploratory structural equation modeling and cross-validated using confirmatory factor analysis; the dimensionality was also evaluated by parallel analysis in conjunction with the scree test and aided by factor mixture analysis. The results indicated that a single-factor model of depression with a wording method factor fitted the data well, and was the optimal structure underlying the scores of the full and shortened CES-D. Additionally, receiver operating characteristic curve analyses for MDD case detection showed that the CES-D full-scale scores accurately detected MDD youth (area under the curve [AUC] = .84). Furthermore, the short-form scores produced comparable AUCs with the full scale (.82 to .85), as well as similar levels of sensitivity and specificity when using optimal cutoffs. These findings suggest that depression among Chinese adolescents can be adequately measured and screened for by a single-factor structure underlying the CES-D scores, and that the short forms provide a viable alternative to the full instrument.","[{'authorId': '50741130', 'name': 'Wenhui Yang'}, {'authorId': '2059067912', 'name': 'Ge Xiong'}, {'authorId': '144367155', 'name': 'L. E. Garrido'}, {'authorId': '1519049357', 'name': 'John X. Zhang'}, {'authorId': '7272058', 'name': 'Meng-Cheng Wang'}, {'authorId': '2108883258', 'name': 'Chong Wang'}]",34.0,,73.0,Factor Structure and Criterion Validity Across the Full Scale and Ten Short Forms of the CES-D Among Chinese Adolescents,2018.0
023ac22caa51fad22134c7adf18aebf4548de4a0,,"[{'authorId': '8392727', 'name': 'Michael J. Li'}, {'authorId': '144481409', 'name': 'David S. Black'}, {'authorId': '2613266', 'name': 'E. Garland'}]",42.0,,81.0,The Applied Mindfulness Process Scale (AMPS): A process measure for evaluating mindfulness-based interventions.,2016.0
