paperId,abstract,authors,citationCount,journal,referenceCount,title,year
000fb92cb2d884b19291aca2219547edea519d42,,"[{'authorId': '5331853', 'name': 'E. Laugeson'}, {'authorId': '2078687679', 'name': 'Alexander Gantman'}, {'authorId': '38961667', 'name': 'Steven K. Kapp'}, {'authorId': '6467664', 'name': 'Kaely Orenski'}, {'authorId': '40423861', 'name': 'R. Ellingsen'}]",156.0,,60.0,A Randomized Controlled Trial to Improve Social Skills in Young Adults with Autism Spectrum Disorder: The UCLA PEERS® Program,2015.0
00292feb5b8370c62f9160c16d76db63d370b42e,,"[{'authorId': '3000508', 'name': 'Faisal Arafsha'}, {'authorId': '37308403', 'name': 'K. M. Alam'}, {'authorId': '30889568', 'name': 'Abdulmotaleb El Saddik'}]",25.0,,26.0,Design and development of a user centric affective haptic jacket,2015.0
002d7ddbf2cd9e5a2cceb045358bac44f24af0e0,"AIM AND OBJECTIVES
The aim of this paper is to reveal the main nursing competencies for spiritual care, which emerged from data collecting from qualified nurses in Malta.


BACKGROUND
For nurses to deliver spiritual care, they must be competent to provide care on a physical, mental, social and spiritual level. As spiritual care may be influenced by culture, this study explored the competencies for spiritual care from the Maltese nurses' perspective.


METHODS
A descriptive exploratory study investigated nurses' competencies in the delivery of spiritual care to patients with myocardial infarction. Data were collected by means of an open-ended questionnaire on qualified nurses (n=77) followed by an in-depth interview on a stratified random sample (n=14) of nurses from the same respondents.


RESULTS
The four main nursing competencies identified were associated with the role of the nurse as a professional and as an individual person; delivery of spiritual care by the nursing process; nurses' communication with patients, inter-disciplinary team and clinical/educational organizations and safeguarding ethical issues in care.


CONCLUSION
This study demonstrated the complexity of spiritual care, which requires nurses to increase their awareness of the uniqueness of each individual patient with regard to the connection between mind, body and spirit; the assessment of the spiritual status of patients during illness and the implementation of holistic care as recommended by the Nursing Code of Ethics.


RELEVANCE TO CLINICAL PRACTICE
These findings will enable nurses to consider the importance of spiritual care, which may allow them to help empower patients find meaning and purpose during times of illness. More emphasis should be put on spiritual care in the pre- and postregistration education. Further research to translate these main competencies into specific competencies will guide spiritual care.","[{'authorId': '21542189', 'name': 'Donia R. Baldacchino'}]",273.0,,59.0,Nursing competencies for spiritual care.,2006.0
00359faf7f5c130cf02b14203effe076651b3374,"This study assessed whether some of the correlates of learned helplessness-depression, low self-esteem, and a maladaptive attributional style-are long-term consequences of child abuse. In this study, 260 subjects were identified as physically abused, psychologically abused, both physically and psychologically abused, or nonabused, based on responses to the Child Abuse Questionnaire (CAQ). Subjects were tested for levels of nonclinical depression via the Beck Depression Inventory (BDI), for levels of self-esteem via the Rosenberg Self-Esteem Scale (RSE), and for the adaptiveness of attributional style via the Attributional Style Questionnaire (ASQ). It was hypothesized that each of the three abuse groups would differ from the control group on the three dependent measures; differences among the three abuse groups were also explored. Three one-way analyses of variance indicated that (1) BDI scores reflected a greater tendency toward depression in subjects reporting both types of abuse than in nonabused subjects or in subjects reporting either psychological or physical abuse, (2) subjects reporting psychological abuse only or both psychological and physical abuse showed lower self-esteem than did nonabused subjects, and (3) abused subjects did not seem to exhibit a more maladaptive attributional style than that of nonabused subjects. In addition, multiple linear regression analyses pointed to psychological abuse as a critical variable in predicting levels of depression, self-esteem, and attributional style, when physical abuse effects were controlled. Controlling for the effects of psychological abuse, however, indicated that physical abuse did not significantly contribute to the variance in these variables. Implications for the learned helplessness model and for future research are discussed. VioLit summary: OBJECTIVE: The purpose of this research by Gross and Keller was to determine if a number of the psychological problems associated with learned helplessness--depression, low self-esteem and maladaptive attributional style--were related to psychological and/or physical abuse as a child. METHODOLOGY: The researchers in this investigation employed a quasi-experimental cross-sectional design with a non-probability sample of 260 students in an introductory psychology course at Syracuse University, who had agreed to participate in return for course credit. Subjects were aged 18 to 22 years, and were similar with respect to number of siblings and family income levels. Measures were completed in large groups, in order to promote honest answers and to foster confidence in assurances of anonymity. The Child Abuse Questionnaire, measuring frequencies of actions ranging from spanking and showing disinterest in the child to intentional burning and threatening to kill the child, was administered to the subjects, who were subsequently divided into four groups - a Physical abuse group, a Psychological abuse group, a Combined group and a Control group. The Questionnaire pertained to events during childhood and adolescence, and was found to have satisfactory reliability. Attributional style was measured via use of the 12-item Attributional Style Questionnaire, which has previously established acceptable reliability and modest validity. Depression was examined with the Beck Depression Inventory - a self-report inventory of depression which has acceptable reliability and validity. The 10-item Rosenberg Self-Esteem Scale was also involved in data collection, and has acceptable levels of reliability and validity. Analyses included ANOVA and the Tukey-Kramer procedure, as well as multiple linear regressions. FINDINGS/DISCUSSION: The researchers found that the Combined group exhibited higher levels of depression than the other three groups, which did not differ from each other. Both psychological and physical abuse combined accounted for 13% of the variance in depression, with psychological abuse accounting for most of this predictive power. Members of the Control group scored significantly higher than those of the Psychological or Combined groups on measures of self-esteem, although the Physical group did not show significantly lower levels of self-esteem than the Control group. Psychological and physical abuse combined was able to account for 16% of the variance in self-esteem, with psychological abuse again being the most powerful predictor. Attributional styles were not particularly maladaptive in this sample, and the Control group exhibited only slightly higher scores than the other three groups, with the ANOVA finding no significant difference between the four groups. Psychological and physical abuse combined could account for only 6% of the variance in attributional style, again with psychological abuse accounting for most of that prediction. For all measures, the Control group had fewest problems, with the Combined group exhibiting highest levels of maladjustment. The learned helplessness model was supported, in that people exhibiting high levels of depression also suffered from low self-esteem and displayed more maladaptive attributional style. The authors concluded that their results did not fully support the learned helplessness model as a useful way of understanding long-term consequences of child abuse. The findings did, however, suggest a tendency for abuse to be manifested in later years in depression and low self-esteem. Whilst psychologically abused subjects seemed to suffer from higher levels of depression and lower self-esteem than did physically abused individuals, the authors cited small sample sizes in the four groups, the self-report nature of the data and the need for long recall as possible alternative explanations of these findings. Also, the fact that the sample consisted of subjects who were functioning well enough to attend college might also have led to an attenuation of the relationships between abuse and the dependent variables. AUTHORS' RECOMMENDATIONS: The authors suggested that future research might address the issue of definition of key variables, as well as differentiating between those subjects who have been physically abused and those who have suffered psychological abuse. EVALUATION: This research represents an important step in understanding the consequences of child physical and emotional abuse. The study seemed to have good internal and external validity and good methodologies, and the authors provided important alternative explanations for their findings. More attention to the issue of problems of definition would have been interesting, and a more thorough discussion of implications of the findings would have been helpful. Nonetheless, the study is a valuable addition to research in the field of child abuse. (CSPV Abstract - Copyright © 1992-2007 by the Center for the Study and Prevention of Violence, Institute of Behavioral Science, Regents of the University of Colorado) N1 - Call Number: F-22, AB-22 KW - New York KW - Long-Term Effects KW - Child Abuse Victim KW - Child Abuse Effects KW - Psychological Victimization Effects KW - Child Emotional Abuse Effects KW - Child Emotional Abuse Victim KW - Child Physical Abuse Effects KW - Child Physical Abuse Victim KW - Child Victim KW - Childhood Experience KW - Childhood Victimization KW - Domestic Violence Effects KW - Domestic Violence Victim KW - College Student Research KW - Adult Survivor KW - Adult Depression KW - Adult Self-Esteem KW - Victim Depression KW - Victim Self-Esteem KW - Depression Effects KW - Victim Adjustment KW - Adult Adjustment KW - Juvenile Victim","[{'authorId': '145439662', 'name': 'Amy B. Gross'}, {'authorId': '47043088', 'name': 'H. Keller'}]",241.0,,29.0,Long-term consequences of childhood physical and psychological maltreatment,1992.0
003724e426727301352e0ffc78522ea81a0c71d8,"&NA; Clinical theorists have suggested that disturbed attachments are central to borderline personality disorder (BPD) psychopathology. This article reviews 13 empirical studies that examine the types of attachment found in individuals with this disorder or with dimensional characteristics of BPD. Comparison among the 13 studies is handicapped by the variety of measures and attachment types that these studies have employed. Nevertheless, every study concludes that there is a strong association between BPD and insecure attachment. The types of attachment found to be most characteristic of BPD subjects are unresolved, preoccupied, and fearful. In each of these attachment types, individuals demonstrate a longing for intimacy and—at the same time—concern about dependency and rejection. The high prevalence and severity of insecure attachments found in these adult samples support the central role of disturbed interpersonal relationships in clinical theories of BPD. This review concludes that these types of insecure attachment may represent phenotypic markers of vulnerability to BPD, suggesting several directions for future research.","[{'authorId': '32821387', 'name': 'Hans R Agrawal'}, {'authorId': '1774591', 'name': 'J. Gunderson'}, {'authorId': '4548386', 'name': 'B. Holmes'}, {'authorId': '1398868764', 'name': 'K. Lyons-Ruth'}]",439.0,,64.0,Attachment Studies with Borderline Patients: A Review,2004.0
0039d6201a96563784bc077737b8fea687aee24c,"1 An earlier draft of this paper was written while the author was with the Laboratory of Psychology, National Institute of Mental Health, and was read at the annual meeting of the American Psychological Association in Chicago on August 30, 1956. The experiment reported here was conducted while the author was at Johns Hopkins University as a Public Health Service Research Fellow of the National Institute of Mental Health. Additional financial support was received from the Yale Communication Research Program, which is under the direction of Carl I. Hovland and which is operating under a grant from the Rockefeller Foundation. The author is particularly grateful to James Owings for his help in running the experiment; to Ramon J. Rhine and Janet Baldwin Barclay for their help in analysis of the data; and to Roger K. Williams, Chairman of the Psychology Department at Morgan State College, for the many ways in which he facilitated collection of the data. nication produce public conformity without private acceptance, or did it produce public conformity coupled with private acceptance? (Cf. 1, 4.) Only if we know something about the nature and depth of changes can we make meaningful predictions about the way in which attitude changes will be reflected in subsequent actions and reactions to events.","[{'authorId': '47254423', 'name': 'H. Kelman'}]",3174.0,,5.0,"Compliance, identification, and internalization three processes of attitude change",1958.0
004824ccadac45e56c73ee8659949489ce685924,"SUMMARY What factors affect users' perceptions of physical human–robot interactions? To answer this question, this study examined whether the skin temperature of a social robot affected users' perceptions of the robot during physical interaction. Results from a between-subjects experiment (warm, intermediate, cool, or no interaction) with a dinosaur robot demonstrated that skin temperature significantly affects users' perceptions and evaluations of a socially interactive robot. Additionally, this study found that social presence had partial mediating effects on several dependent variables. Important implications and limitations for improving human–robot interactions are discussed here.","[{'authorId': '35399006', 'name': 'Eunil Park'}, {'authorId': '77537854', 'name': 'Jaeryoung Lee'}]",41.0,,43.0,I am a warm robot: the effects of temperature in physical human–robot interaction,2013.0
0049cc478251587de73048e1c39d4636d5171563,,"[{'authorId': '4423584', 'name': 'R. DeRubeis'}, {'authorId': '1925838', 'name': 'G. Siegle'}, {'authorId': '4272673', 'name': 'S. Hollon'}]",596.0,,134.0,Cognitive therapy versus medication for depression: treatment outcomes and neural mechanisms,2008.0
006b2b69179c318002e1d9c48c5a12a1a15abda9,,"[{'authorId': '40035527', 'name': 'C. McGinn'}]",27.0,,137.0,Why Do Robots Need a Head? The Role of Social Interfaces on Service Robots,2020.0
008743852970e98a8803bd9bd02b49485168c29a,,"[{'authorId': '2215744', 'name': 'W. Schaufeli'}, {'authorId': '2040374', 'name': 'M. Salanova'}, {'authorId': '1403349708', 'name': 'Vicente González-Romá'}, {'authorId': '1776932', 'name': 'A. Bakker'}]",7416.0,,39.0,The Measurement of Engagement and Burnout: A Two Sample Confirmatory Factor Analytic Approach,2002.0
0096390c4e176c115c16291f125efa584613ac41,"This study investigates the interactive effect of job demands and resources in influencing the development of a frontline employee’s customer-oriented attitude (COA) and deep versus surface acting behaviors. Results demonstrate that job resources, such as perceived organizational support and perceived customer participation, can positively influence an employee’s COA, which subsequently promotes deep over surface acting behaviors. Such positive relationships, however, are significantly and adversely affected by a job demand, perceived crowding, and a job stressor, perceived job insecurity. Specifically, contextual demands weaken the positive influence of job resources upon the development of a COA, also weakening the positive influence of a COA upon deep acting while promoting the occurrence of surface acting. From a managerial perspective, such findings highlight the importance of understanding the potentially negative influence of a stressful, demanding work environment, even upon employees who possess a very positive attitude toward helping customers.","[{'authorId': '2867735', 'name': 'Jaewon Yoo'}, {'authorId': '143725439', 'name': 'Todd J. Arnold'}]",92.0,,73.0,Frontline Employee Customer-Oriented Attitude in the Presence of Job Demands and Resources,2016.0
00a4faff8cb36de35ec06f81da2cd4ede1226c6e,"The concept of emotional intelligence (EI) has drawn a great amount of scholarly interest in recent years; however, attempts to measure individual differences in this ability remain controversial. Although the Mayer–Salovey–Caruso Emotional Intelligence Test (MSCEIT) remains the flagship test of EI, no study has comprehensively examined the full interpretive argument tying variation in observed test performance to variation in the underlying ability. Employing a modern perspective on validation, this article reviews and synthesizes available evidence and discusses sources of concern at every level of the interpretive argument. It is argued that a focus on causal explanation of observed variation in test performance would significantly improve the validity of the MSCEIT as a measure of EI.","[{'authorId': '3357188', 'name': 'A. Maul'}]",106.0,,25.0,The Validity of the Mayer–Salovey–Caruso Emotional Intelligence Test (MSCEIT) as a Measure of Emotional Intelligence,2012.0
